Product_id,Stall_no,instock_date,Market_Category,Customer_name,Loyalty_customer,Product_Category,Grade,Demand,Discount_avail,charges_1,charges_2 (%),Minimum_price,Maximum_price,Selling_Price
NKCEBFWTZFCYPFQJ,15.0,2016-01-23 23:11:37.000,268,Loukas,Yes,Organic,0,1,0,113.0,6,1732.0,3234.0,2597.230251
BRAE3P8YB385MSKN,39.0,2015-08-21 19:32:15.000,23,Cael,Yes,Fashion,0,72,0,356.0,14,4533.0,7840.0,6485.6484
SWSEHUF9PRYCHNQF,40.0,2016-02-24 09:45:54.000,1,Brylynn,No ,Hospitality,0,79,1,209.0,8,1333.0,5013.0,502.60419
TOPDYTMFQNAGZVNG,13.0,2015-08-22 19:48:23.000,58,Brigitte,No ,Hospitality,0,29,0,349.0,12,4071.0,5621.0,5187.81795
WATDG9F723NCPXNU,29.0,2016-03-28 00:40:07.000,80,Aeson,Yes,Organic,2,27,0,110.0,7,6211.0,11544.0,8971.225725
ACCEA9K5ZCDNRGXN,9.0,2015-05-06 14:09:22.000,469,Daleyza,Yes,Cosmetics,0,60,0,259.0,17,4355.0,,5253.26095
BRAE8WPSVX3UZDGV,22.0,2015-08-18 23:08:35.000,24,Abbie,Yes,Pet_care,0,77,0,119.0,6,6381.0,9533.0,7999.9623
PBXEAREZRNRE8BBY,39.0,2015-11-20 05:56:33.000,70,Jacion,No ,Fashion,2,98,0,,16,3225.0,5287.0,4592.708736
MUGEBJ7XKJDMNXY3,27.0,2015-09-23 13:23:50.000,443,Jaysen,Yes,Cosmetics,0,56,0,206.0,15,2761.0,3963.0,3550.172544
NKCE9DQYQ3FFGRE7,45.0,2015-11-19 04:56:20.000,451,Aleczander,No ,Pet_care,0,32,0,166.0,9,6068.0,8070.0,7223.2566
NKCE6HZQBRWBYZNZ,20.0,2016-01-20 22:02:33.000,121,Dakotah,Yes,Educational,0,98,0,130.0,8,1193.0,3728.0,2555.138432
TOPEDCHAAH2UHQSR,33.0,2015-05-05 16:19:45.000,39,Reese,Yes,Fashion,3,16,0,363.0,12,2978.0,5626.0,4669.692984
CAGEBTGH9UG35CDA,28.0,2015-11-18 07:56:11.000,445,Neev,No ,Organic,0,85,0,148.0,8,7184.0,9732.0,8488.746112
WATE6Y6D2MZHWGBZ,25.0,2014-12-06 14:25:52.000,459,Alexa,No ,Fashion,0,64,0,355.0,12,6050.0,9081.0,7850.2842
PRCDXZP2ZFHQHUH7,21.0,2016-03-05 08:46:47.000,1,Everlyn,No ,Educational,0,12,0,100.0,17,1515.0,5353.0,3539.486016
NKCE7ZNGWZBHRMGY,5.0,2015-12-01 01:38:38.000,70,Riggins,Yes,Organic,2,74,0,143.0,7,1305.0,5650.0,3586.7007
RNGE7M92W7Q2JWHU,41.0,2015-08-16 19:14:10.000,463,Darian,Yes,Organic,0,56,0,136.0,7,1571.0,3392.0,2602.476864
RTRDMTEPMWHHPSUS,43.0,2015-11-19 18:29:43.000,70,Keyan,No ,Hospitality,2,96,0,225.0,12,5761.0,11896.0,8933.567104
ACCEBUZ5YFCZFECG,8.0,2015-09-26 13:23:29.000,443,Faisal,No ,Home_decor,0,29,0,299.0,14,3582.0,4898.0,4533.57765
NKCE38HBGUZ6W6G8,43.0,2016-02-04 02:13:16.000,55,Yareni,Yes,Hospitality,0,7,1,329.0,11,2428.0,5936.0,677.272266
TOPE8DPRTAKVHKRW,30.0,2015-05-05 17:03:00.000,454,Cecilia,Yes,Cosmetics,0,77,0,209.0,12,2621.0,5024.0,3995.7291
CRTECN2QSSWVZGRC,34.0,2015-09-26 00:18:49.000,358,Lani,No ,Fashion,3,10,0,353.0,12,1758.0,6758.0,4615.648389
SHIEHGXHM6VBHTUR,50.0,2015-08-15 22:23:46.000,141,Marcelo,Yes,Home_decor,0,5,0,205.0,13,4444.0,5511.0,5188.451103
SHIECKYBVDJ7FBSG,16.0,2015-10-20 01:51:17.000,57,Adyn,No ,Hospitality,0,91,0,307.0,8,3467.0,5324.0,4638.253312
SOCEGHEYK3GZHHEP,46.0,2016-02-22 18:07:34.000,452,Sheridan,No ,Hospitality,0,57,0,335.0,11,4545.0,5540.0,5348.59848
BRFEGHPVKBFEJZ3N,6.0,2016-03-29 19:58:45.000,38,Jamarian,Yes,Fashion,3,90,0,367.0,15,4420.0,11059.0,8001.209216
WATECQHN32HEEQGY,21.0,2015-05-02 05:26:24.000,9,Jonah,No ,Hospitality,3,47,0,253.0,8,7258.0,11265.0,9460.969776
NKCEAGXHF37GN8DA,4.0,2015-11-19 06:56:43.000,452,Leonora,No ,Repair,0,73,0,217.0,6,7001.0,9569.0,8421.9003
PCSE93H3KFSDC6ZY,24.0,2016-03-19 01:01:48.000,74,Heba,Yes,Technology,0,45,0,536.0,12,8653.0,11277.0,10445.677056
SUDEGGB2DNYGWWAJ,42.0,2016-03-29 21:01:45.000,3,Cheyann,No ,Cosmetics,0,64,1,239.0,14,3830.0,6169.0,778.95675
BRAECTFYGGGQMX29,24.0,2015-08-21 17:48:23.000,165,Queen,Yes,Fashion,0,50,0,,16,3396.0,,4405.085856
RNGE7GVYVUZTYDQN,40.0,2015-08-17 20:19:52.000,358,Justus,Yes,Repair,3,66,0,263.0,3,4223.0,13603.0,9086.8833
MUGEAGGKURWPVVSW,24.0,2015-09-22 16:19:46.000,55,Roselynn,No ,Fashion,0,1,0,395.0,17,979.0,2792.0,2283.481629
TOPEGFXUHQGDNZ8A,24.0,2015-05-08 15:22:36.000,358,Ariah,Yes,Organic,3,28,0,133.0,6,4081.0,14589.0,9449.916
SHOEFECFE5BHMYZA,45.0,2016-03-04 22:46:08.000,216,Ameenah,No ,Repair,0,6,0,289.0,1,261.0,488.0,663.473646
NKCEC87GRQZAJXGH,35.0,2015-11-17 04:56:38.000,93,Cesia,Yes,Cosmetics,2,42,0,287.0,13,4445.0,,6360.470784
WATDZRZGCSSQ8RYS,37.0,2016-03-27 20:40:07.000,113,Kaeleigh,Yes,Pet_care,0,84,0,150.0,7,3543.0,13427.0,8516.510464
TOPEAUZ3KNTUPHGG,1.0,2016-03-30 19:55:13.000,367,Jenae,No ,Home_decor,2,77,0,290.0,13,3024.0,6832.0,5172.1659
CRTECN2QZ6S5X2QN,15.0,2015-09-23 17:20:36.000,3,Kamarion,Yes,Pet_care,0,29,0,182.0,8,1682.0,2689.0,2363.326875
CRTEHZVWXUFJN78Y,46.0,2016-02-21 20:38:25.000,452,Haily,Yes,Repair,0,46,0,253.0,6,4121.0,6150.0,5357.073888
NKCDWBPZXXH9WGJB,27.0,2015-09-26 14:28:21.000,100,Klay,No ,Organic,0,82,1,122.0,6,3029.0,4191.0,552.0596928
NKCE76TNPGCGMMJA,36.0,2016-01-05 06:12:36.000,121,Hashir,Yes,Pet_care,0,25,0,108.0,4,1237.0,3783.0,2612.4525
SHOEG83P23D6WQH3,18.0,2015-05-08 16:10:20.000,63,Kaelyn,Yes,Child_care,1,70,0,269.0,6,1467.0,2483.0,2222.7282
TOPE34FEMX9JREEZ,7.0,2016-03-29 22:57:10.000,231,Cassiel,Yes,Educational,2,6,0,165.0,16,6204.0,7614.0,7084.341495
NKCECGVB6FPY5BFF,2.0,2015-11-18 06:56:43.000,14,Hazen,No ,Pet_care,0,85,0,141.0,6,5195.0,7772.0,6532.941184
PBXEAT5Y5YSQVE2D,48.0,2016-01-05 07:21:02.000,124,Scotty,No ,Repair,0,66,1,233.0,5,1991.0,2754.0,387.093465
HBLEGGM6MMQMZWK8,50.0,2016-03-29 22:03:19.000,111,Mirielle,Yes,Technology,0,44,0,643.0,14,3314.0,6804.0,5672.541888
SHOE2FBZENEBCZZD,7.0,2015-01-21 13:23:43.000,443,Savannah,No ,Fashion,0,67,0,373.0,12,3653.0,5239.0,4776.0966
PBXE8GDHCSRVDNYP,47.0,2015-12-03 21:47:06.000,205,Jaylinn,Yes,Educational,0,62,0,124.0,13,2579.0,,3184.8498
USGE9ZNJ2JKFNKH6,36.0,2016-03-06 06:09:30.000,11,Seneca,Yes,Cosmetics,3,74,0,245.0,15,453.0,1169.0,1046.6478
CRTECN2QYUWCFPSX,26.0,2015-09-24 17:20:36.000,152,Rhyder,Yes,Pet_care,0,32,0,191.0,10,1704.0,2199.0,2139.088875
ACCEAT6AZZJ6GRSQ,23.0,2015-09-26 15:26:02.000,471,Robbie,No ,Repair,2,82,0,265.0,6,2273.0,3279.0,2998.855552
CAGEBTGEZYMKVZQV,8.0,2016-01-05 04:21:04.000,445,Matilyn,Yes,Child_care,0,4,0,257.0,9,3252.0,5335.0,4553.904564
NKCDYHF8HKBHXYGY,11.0,2015-09-25 16:24:59.000,58,Finlee,Yes,Organic,1,27,0,137.0,8,2806.0,,3416.068425
SMPEJWCKPNNPDVKG,16.0,2015-05-09 16:21:11.000,61,Adele,Yes,Technology,2,40,0,478.0,8,11149.0,16181.0,13835.466575
BRAEGJFX4HPHMBWT,13.0,2016-03-29 00:11:53.000,234,Odalis,Yes,Fashion,1,19,0,352.0,11,8572.0,12012.0,10654.254468
SGLEJXH9NYYU7QSV,46.0,2015-09-16 17:45:50.000,471,Zakariya,Yes,Cosmetics,2,20,0,220.0,17,1879.0,2780.0,2496.00715
NKCDX3BHHAQYXSKF,3.0,2016-02-05 00:18:45.000,454,Ethaniel,Yes,Fashion,0,59,0,395.0,12,2030.0,4151.0,3466.879056
TOPECMKVNSFHVMHF,43.0,2015-05-06 14:03:25.000,24,Conner,Yes,Cosmetics,0,52,0,295.0,13,3312.0,4748.0,4302.526464
NKCEABYZDD5Z63ZX,47.0,2016-01-06 08:05:37.000,448,Demonte,No ,Hospitality,0,13,1,263.0,7,2641.0,3744.0,518.60763405
CRTEA7HAEXGZ7HNU,20.0,2015-09-26 16:19:57.000,452,Vania,No ,Fashion,0,17,0,369.0,15,3222.0,4601.0,4285.941363
BDSE7FQ5QTGYQDH4,6.0,2016-03-06 07:16:37.000,268,Zamara,No ,Hospitality,2,14,0,335.0,5,2506.0,3780.0,3479.222043
PCSECV3FHFGEG7FG,22.0,2016-03-28 21:03:11.000,358,Meryem,Yes,Hospitality,3,100,0,342.0,13,10616.0,26236.0,18369.131125
ACCE6P3A5JC6BDHZ,50.0,2015-08-15 23:16:49.000,358,Lachlan,Yes,Hospitality,3,22,0,200.0,7,4201.0,6364.0,5472.4845
NKCE9YFBJECEYPAH,36.0,2015-11-17 20:29:52.000,103,Rozlynn,Yes,Technology,1,46,1,530.0,15,11822.0,16687.0,2206.6683552
JEAEGGDJSGBFYYDF,31.0,2016-03-29 04:14:35.000,315,Tonya,No ,Repair,2,52,0,297.0,2,1691.0,8780.0,5498.13528
MUGE75ZZ2ZYSR3TR,9.0,2015-09-22 17:29:48.000,164,Luther,Yes,Pet_care,0,32,0,165.0,7,1784.0,2478.0,2291.746275
WATE7NSTSTUUH7WM,39.0,2016-03-28 22:59:20.000,3,Amarii,Yes,Hospitality,0,14,0,249.0,9,2300.0,3205.0,3003.679602
CRTECN2QY8X3MMJ5,20.0,2015-09-24 17:31:38.000,452,Kassie,Yes,Repair,0,46,0,255.0,5,2963.0,4111.0,3769.489872
PTPEA5N8ZGYNK3PZ,32.0,2015-09-26 17:20:00.000,65,Zofia,No ,Technology,2,48,0,539.0,9,2703.0,,3853.6776
RNGEH3ETCHGWGWGZ,34.0,2015-05-21 05:41:36.000,141,Jaylene,Yes,Hospitality,0,44,0,272.0,5,3736.0,5300.0,4761.589536
PCSEBHMYCGD9W5HE,9.0,2016-03-21 00:04:28.000,23,Sayde,Yes,Educational,0,37,0,141.0,9,3138.0,5296.0,4350.8955
CRTECN2QZNWFT9PT,16.0,2015-09-23 17:30:19.000,441,Doris,No ,Fashion,0,12,0,354.0,13,3150.0,4914.0,4390.800876
BDGEGEGDEKYKWS3C,27.0,2016-03-29 19:54:54.000,315,Chason,Yes,Repair,2,92,0,283.0,4,1829.0,7960.0,5104.875776
RTRE4ZQBJXMNT3ET,30.0,2015-11-19 04:56:28.000,58,Boris,Yes,Organic,0,48,0,133.0,7,6066.0,7921.0,7085.75904
BRAE7KQVPUDRKNMC,30.0,2015-08-20 21:33:35.000,275,Stone,No ,Educational,0,78,0,173.0,16,775.0,1958.0,1526.2731
ACCDQDYBYCX69WHA,32.0,2016-03-27 21:02:33.000,23,Katalyna,Yes,Home_decor,2,95,0,202.0,13,600.0,2809.0,1881.234432
RNGE7M92AC8CFMM8,18.0,2015-08-17 02:30:27.000,446,Aadhya,No ,Hospitality,0,38,1,318.0,5,6760.0,9513.0,1265.61353625
ACCDWG6GYCXXABPZ,15.0,2016-03-15 18:12:49.000,58,Briley,Yes,Repair,0,89,0,202.0,4,5198.0,7926.0,6669.180672
MUGEAGGKJZYHANSX,34.0,2015-09-22 17:22:25.000,73,,Yes,Educational,0,75,0,120.0,12,1478.0,2074.0,1879.1487
CRTECN2QXHYSFTHY,16.0,2015-09-26 15:31:58.000,80,Lynnlee,Yes,Cosmetics,2,31,0,287.0,14,366.0,568.0,752.763375
BRFEFY5ARFYRXFNP,35.0,2015-08-22 20:36:19.000,115,Ariyana,Yes,Pet_care,0,76,0,141.0,7,1401.0,2006.0,1827.2331
CAGEBFPENZTMYNBS,27.0,2015-11-17 07:56:34.000,103,Fanny,No ,Repair,1,97,0,259.0,1,9322.0,15054.0,12268.965632
ACCDXF9HT5SHRYYE,33.0,2016-03-30 19:40:20.000,37,Fianna,No ,Child_care,2,81,1,265.0,9,7549.0,10737.0,1392.0954432
LJGEFHZQFRXZFSSE,17.0,2016-03-06 09:05:09.000,57,Ayaansh,No ,Repair,0,33,0,277.0,5,3378.0,7016.0,5462.9085
ACCDPDJVGNGNX7QE,2.0,2016-03-19 22:52:30.000,186,Kayloni,Yes,Fashion,0,58,0,393.0,17,6768.0,10088.0,8778.783888
SHIEBBWHSYHSVV4U,7.0,2015-08-15 21:12:10.000,441,Aron,Yes,Cosmetics,0,30,0,205.0,13,5025.0,8370.0,6893.931975
PELEGTPH8VFNGMYK,16.0,2015-05-12 14:31:39.000,446,Mekhi,Yes,Technology,0,37,0,631.0,9,5575.0,7324.0,7068.58425
ACCDZY24EZN3T4DU,16.0,2015-09-25 17:30:05.000,3,Auria,Yes,Home_decor,0,41,0,244.0,12,2145.0,3409.0,3004.974288
PBXEAP3SGKSH89XC,43.0,2016-01-26 00:37:01.000,220,Eesha,Yes,Home_decor,0,49,0,233.0,14,3755.0,5429.0,4800.508848
NKCEBUPHVBPS9NMR,48.0,2015-12-05 03:17:49.000,175,Abigael,Yes,Cosmetics,2,29,1,221.0,13,4881.0,6701.0,900.67217625
NKCEBTQZEGG6CDX3,10.0,2015-11-14 15:09:21.000,191,Armoni,Yes,Pet_care,2,64,1,139.0,6,3502.0,6563.0,768.41622
TOPE6ZCJHHQVNAET,32.0,2016-03-30 20:03:11.000,57,Mattea,Yes,Educational,0,1,0,133.0,6,4191.0,8706.0,6584.711463
NKCEFH7VNTHWSFKG,39.0,2016-02-15 12:47:27.000,113,Phaedra,No ,Fashion,0,93,0,360.0,17,1699.0,6743.0,4522.110208
TROEGRPC3SKZDGHT,6.0,2015-08-22 20:36:19.000,123,Avril,No ,Fashion,0,97,0,368.0,12,843.0,,2527.206528
MUGEAGGKVTMZWUMP,8.0,2015-09-23 13:22:42.000,469,Evan,Yes,Technology,2,90,0,614.0,8,3522.0,5149.0,4881.647232
SHIEBCQZBRDR89FY,7.0,2015-09-24 13:24:08.000,152,Sterling,Yes,Organic,0,70,0,138.0,5,1847.0,2620.0,2348.8938
RNGECQP4BZZ8HYBA,35.0,2015-05-07 14:18:59.000,220,Briella,No ,Child_care,0,56,0,262.0,5,3291.0,4867.0,4315.244544
JWSEBCY4TGWWVQHH,14.0,2015-08-15 20:13:24.000,452,Aiyana,Yes,Hospitality,0,25,0,201.0,6,4945.0,7020.0,6171.622275
BRAECJ7SUPN7VHUV,44.0,2015-08-21 18:33:35.000,23,Carli,Yes,Cosmetics,0,83,0,236.0,12,1366.0,2428.0,2104.531968
SCFEHFMHWZNYMH9C,45.0,2015-05-05 15:10:20.000,73,Amir,No ,Repair,0,87,,208.0,8,1133.0,1608.0,233.528064
SHOED65Z2TDCFZHB,15.0,2015-09-22 15:23:34.000,146,Devyn,No ,Hospitality,2,9,0,297.0,8,1465.0,2502.0,2281.861791
WTCEGGTZEJQ2YRQG,36.0,2015-05-08 16:03:25.000,443,Frances,Yes,Home_decor,0,17,0,289.0,,4651.0,6468.0,5856.81426
NKCEBMDCVPMF2GTX,20.0,2015-11-21 08:37:09.000,24,Jabril,Yes,Educational,0,50,0,135.0,8,6092.0,8082.0,7181.412912
NKCECPQAWZVEF8YY,40.0,2016-01-21 13:09:21.000,451,Decklyn,Yes,Fashion,0,77,0,389.0,15,3142.0,4511.0,4179.0276
TSHEEFKQHY3VVB5H,11.0,2016-03-30 20:05:23.000,175,Neyla,No ,Organic,2,29,0,125.0,7,6889.0,10059.0,8583.417675
HLKEH99YARH28MGG,4.0,2015-11-11 15:09:48.000,1,Thompson,Yes,Fashion,0,51,0,393.0,16,1771.0,,3070.532016
CPIEBCHSQ7YGDRWD,5.0,2015-11-13 02:32:23.000,451,Kiyomi,Yes,Organic,0,97,1,120.0,7,5313.0,6901.0,921.2309568
BRAECU9BZKE6THSU,22.0,2015-08-19 23:25:16.000,23,Janie,Yes,Child_care,2,88,0,257.0,13,2091.0,4334.0,3423.659008
SHOECZNMUNRVGQ7H,42.0,2015-09-22 14:30:05.000,449,Annalisa,No ,Educational,0,78,0,115.0,14,3458.0,4869.0,4241.4867
NKCEAX7H9SH5UZNS,12.0,2015-11-18 06:56:37.000,108,Edan,No ,Fashion,0,47,0,387.0,,2457.0,5460.0,4323.193344
WATEBYZGFCZPUJAR,45.0,2015-01-18 15:23:43.000,55,Dominic,No ,Technology,0,32,0,602.0,16,3963.0,5451.0,5303.238675
CRTECN2QSGYJCCVA,2.0,2015-09-24 13:24:08.000,115,Dandre,No ,Repair,0,72,0,234.0,9,1422.0,2006.0,1930.0446
NKCE8NHGCZETZQF4,25.0,2015-09-24 14:27:58.000,447,Addelynn,Yes,Cosmetics,0,83,0,236.0,17,3022.0,4399.0,3895.889536
SHIEA6YVKUQUKCYG,6.0,2015-09-24 15:26:21.000,441,Allegra,No ,Repair,0,56,0,210.0,9,2406.0,3928.0,3358.21896
BOTEGZWZQRHK89DS,4.0,2016-03-29 22:54:00.000,192,Zianna,Yes,Organic,1,33,0,102.0,6,1767.0,5645.0,3800.69445
SUDEGGATV7QB9GV9,37.0,2016-03-29 20:55:30.000,471,Aamiyah,No ,Educational,2,59,0,165.0,14,2363.0,5056.0,3854.859984
DRPEHGFG2FPKZEBB,38.0,2016-03-29 00:11:53.000,101,Nuha,No ,Cosmetics,0,41,0,216.0,12,814.0,1099.0,1166.13864
SNDEHQPZHMZPAHQP,28.0,2015-05-09 16:10:20.000,469,Kristopher,Yes,Child_care,0,91,0,339.0,14,5281.0,6822.0,6306.824832
BRAEDSGAZRJTXRCR,6.0,2015-08-20 18:36:08.000,55,Leigha,No ,Organic,0,47,0,116.0,7,1029.0,2821.0,2029.27896
PTPEAPCXUNAJKUHZ,5.0,2015-09-26 15:30:27.000,451,Haisley,Yes,Fashion,0,75,0,386.0,12,4786.0,6722.0,6085.431
PRCE3WRYGKBAZGR8,18.0,2016-03-05 08:01:28.000,101,Esma,No ,Repair,0,2,0,204.0,4,1906.0,2806.0,2560.683906
NKCECZH48UQYP6NY,43.0,2015-09-25 14:30:05.000,104,Roscoe,Yes,Organic,0,59,0,128.0,8,724.0,2764.0,1861.41024
CRTECN2QUAMRBWUE,18.0,2015-09-23 14:29:15.000,23,Susie,Yes,Educational,2,74,0,134.0,13,1584.0,5190.0,3490.146
ACCEGNYUMARHZWGW,37.0,2016-03-06 22:37:23.000,93,Garren,No ,Child_care,2,99,0,333.0,13,3137.0,5416.0,4548.603136
NKCE9YFBSJVQRZ7P,15.0,2016-02-20 20:58:44.000,456,Ivaan,Yes,Child_care,0,96,1,253.0,12,2861.0,8510.0,878.9561088
BRAEBCY3YXNXGCZX,9.0,2015-08-19 21:19:52.000,449,Karim,Yes,Technology,0,94,0,538.0,9,6364.0,8777.0,7998.449536
SHOEAMZZNMJH4UZM,48.0,2015-09-22 15:19:57.000,443,Lloyd,No ,Pet_care,0,84,0,146.0,2,2582.0,4126.0,3450.260352
PBXECYZGYWAKWHK8,26.0,2016-02-07 01:18:43.000,456,Auriella,No ,Home_decor,0,24,0,208.0,11,2620.0,8533.0,5776.153425
SGLEJVKF8UNGUJYG,21.0,2015-09-22 13:22:59.000,447,Oakleigh,Yes,Pet_care,0,12,0,162.0,10,4263.0,5876.0,5236.046343
KRTE8FTB4MQ77HHZ,6.0,2016-03-28 20:41:05.000,294,Aziah,Yes,Repair,2,49,0,259.0,6,3740.0,21952.0,13028.788656
PTPE4JYSR95ADP6S,13.0,2015-11-02 07:15:33.000,186,Hermione,No ,Hospitality,2,31,1,297.0,8,2893.0,4029.0,562.70521125
CAGEBTJB8NQV23Z2,17.0,2015-11-18 06:54:34.000,103,Stefanie,Yes,Repair,0,54,0,251.0,5,10348.0,,12185.5104
CRTECN2QXU2DFRMM,35.0,2015-09-23 16:18:42.000,74,Katharine,No ,Child_care,0,26,1,303.0,12,3384.0,4302.0,621.03502125
BRAECKHXYZZN8EYN,25.0,2015-08-21 19:47:26.000,437,Cal,Yes,Repair,0,38,0,221.0,2,3244.0,4580.0,4123.44555
NKCE69P8G4ZRAUAF,44.0,2015-09-26 15:31:58.000,113,Macyn,No ,Fashion,0,24,0,363.0,11,1995.0,3774.0,3242.543325
BKPEJYFF5ZEUDCYD,4.0,2016-03-09 18:55:08.000,358,Dameon,No ,Organic,3,13,0,146.0,6,3861.0,12750.0,8455.634352
RTRDQSSHGP7UGRFC,16.0,2015-11-20 07:56:10.000,23,,Yes,Fashion,2,52,0,389.0,12,603.0,3028.0,2192.557248
HIFEBRYGYAY5NHTG,32.0,2015-11-17 03:56:40.000,23,Esdras,Yes,Hospitality,2,25,0,285.0,,1801.0,7853.0,5104.995525
NKCDU4RZMJX3CHXA,18.0,2015-09-26 13:22:13.000,57,,Yes,Educational,0,90,0,101.0,17,2452.0,,3701.61792
BRAEFR6JUMNFA5MT,24.0,2015-08-21 18:37:05.000,454,Charlene,Yes,Cosmetics,0,86,0,228.0,15,1267.0,3371.0,2513.753088
TWCEGVM9UGQCHHYP,45.0,2016-03-08 21:49:28.000,57,Maryanna,Yes,Pet_care,0,15,0,135.0,10,5060.0,7921.0,6631.326801
ACCEGUY9BNMCFZ8P,20.0,2015-05-09 14:19:52.000,437,Randy,Yes,Repair,0,31,0,253.0,4,4854.0,6878.0,6106.046625
ACCEJNF6ZRPRFFHV,30.0,2016-03-04 07:47:42.000,23,Viraaj,No ,Organic,2,95,0,100.0,6,1290.0,7417.0,4391.942016
NKCE4VJGFTVFFPAR,5.0,2016-01-04 04:05:16.000,443,Avin,Yes,Home_decor,0,38,0,201.0,16,4414.0,6764.0,5784.44265
NKCDQSVCY7GJM39D,40.0,2015-11-16 23:45:29.000,63,Jayci,Yes,Fashion,1,88,0,398.0,13,4003.0,7575.0,6105.328768
CAGEBTGHEHZHZGK3,32.0,2016-01-03 05:48:21.000,455,Avie,No ,Fashion,0,52,0,368.0,11,888.0,4954.0,3271.139856
SUDEGGAUVYAWRG3R,4.0,2016-03-29 20:55:13.000,51,Yulian,Yes,Technology,1,21,0,635.0,12,3437.0,7339.0,6014.396325
DREECRS4CMPZGBJ4,37.0,2015-05-06 17:20:59.000,450,Amanda,Yes,Organic,0,42,0,144.0,8,2773.0,4281.0,3650.307552
SHIECQHNRRBCFBFG,46.0,2015-09-25 13:29:06.000,14,,Yes,Organic,0,85,0,136.0,5,3172.0,4178.0,3757.935104
SKTEYE86SU8B83ZA,7.0,2015-11-17 04:54:40.000,447,Stratton,No ,Cosmetics,0,37,0,287.0,,3318.0,8458.0,6167.193375
TUNEB73EF5SSGWGS,9.0,2016-03-28 22:41:29.000,3,Maaz,Yes,Pet_care,0,63,0,138.0,3,2303.0,4193.0,3353.1003
TOPE954FNTYZQVFZ,18.0,2015-05-05 17:09:26.000,2,Daisy,Yes,Technology,1,97,0,649.0,5,5059.0,8789.0,7467.358976
RNGDXJ5UVGSEGHGQ,8.0,2015-08-17 19:15:41.000,441,Raylee,No ,Organic,2,95,0,132.0,5,6088.0,7959.0,7055.920256
TOPE7ZHZJZN8ZFJV,7.0,2016-03-30 20:58:37.000,190,Champion,No ,Child_care,0,31,0,290.0,8,11332.0,16687.0,14274.933225
CRTECN2QSUGUWEJM,38.0,2015-09-25 13:31:46.000,441,Meara,Yes,Child_care,0,94,0,289.0,14,2952.0,4496.0,3960.347776
CAGE9ABAEFK9XDNG,35.0,2015-11-20 04:56:39.000,443,Seren,No ,Child_care,0,7,0,329.0,13,9584.0,13609.0,11939.385942
SHOEJKDT4DRYHFEN,14.0,2015-09-22 13:26:16.000,397,Graciela,Yes,Child_care,0,33,0,324.0,16,735.0,2830.0,2104.076625
NKCE9G2AFWY5A3HZ,11.0,2015-10-21 21:09:30.000,186,Daylin,No ,Technology,2,81,0,537.0,5,2830.0,3693.0,3745.408128
NKCEBMDCBHGAGDGN,47.0,2016-01-26 21:45:14.000,93,Jill,Yes,Cosmetics,2,91,0,295.0,12,2916.0,5535.0,4460.401792
WATE8PB23WX4SNVG,49.0,2016-03-28 19:55:32.000,23,Majd,Yes,Child_care,2,53,0,311.0,8,4642.0,19695.0,12409.298928
MUGEACY8ZGEDWKGZ,39.0,2015-09-23 13:30:05.000,268,Heriberto,Yes,Child_care,2,92,0,312.0,16,671.0,2730.0,1986.200832
RTRDYZYDXGHXXJNZ,15.0,2015-11-21 18:29:51.000,83,Kelan,Yes,Home_decor,0,64,1,202.0,16,1537.0,5653.0,564.708375
RTRDET9AQR7EMM2G,2.0,2015-11-18 05:54:21.000,451,Aleina,No ,Educational,0,35,0,159.0,15,6022.0,7176.0,6750.98025
CRTECN2QYFXXAEYU,33.0,2015-09-26 17:23:29.000,23,Tim,No ,Home_decor,2,72,0,295.0,10,1214.0,4584.0,3164.931
NKCE9YTVCNQEPEJR,30.0,2015-09-24 16:30:37.000,1,Landyn,No ,Organic,0,87,0,108.0,6,1014.0,3036.0,2103.487232
SNDEDG6HF8EDVZTV,42.0,2016-03-15 04:07:29.000,62,Viana,No ,Pet_care,0,46,0,116.0,5,1958.0,8268.0,5198.078016
RNGEA9ZWQCB2ZUFS,18.0,2015-05-07 16:00:24.000,350,Kiara,No ,Repair,1,50,0,200.0,9,4648.0,7185.0,6082.640352
SHIE6G82KNDJUCAQ,27.0,2015-08-15 20:08:07.000,76,Kathleen,Yes,Cosmetics,0,85,0,236.0,16,4039.0,5304.0,4844.194432
MTYEJKESAJVRTGSS,36.0,2015-05-05 15:00:24.000,320,Lyla,No ,Fashion,0,79,0,379.0,14,1406.0,4383.0,3244.7745
ACCEJ6TESY7AFT59,14.0,2016-02-28 09:12:51.000,268,Bryston,No ,Educational,2,79,0,129.0,11,2097.0,4036.0,3166.8813
NKCDU4RZFXSK2JVU,37.0,2015-09-24 13:26:41.000,453,,No ,Home_decor,0,98,0,270.0,16,3726.0,5323.0,4732.594944
TOPE28FYRZ3PGSHK,8.0,2015-05-07 17:13:05.000,441,Zachariah,No ,Organic,2,73,0,135.0,5,3806.0,6017.0,4998.4704
WATE26J7MSP5GPSY,34.0,2016-03-26 00:48:00.000,113,Alitzel,Yes,Child_care,0,60,0,285.0,8,4782.0,11802.0,8390.498325
DRPEHYHHHZXWMARS,16.0,2015-11-12 04:32:23.000,186,Trinitee,Yes,Fashion,2,44,0,363.0,13,2232.0,3110.0,3018.030192
